SMILES,tasks
CC1=CC(=C2C=CC(=O)C=C2)NN=C1NCCN1CCOCC1,BBBP
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccc[n+]([O-])c2)c1=O)C(=O)C(F)(F)F,Lipo
Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@H](C(=O)O)CC2)nc1C(N)=O,Lipo
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,ESOL
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,ClinTox
CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,Lipo
O=C1CCCCCN1,Lipo
CC(C)C[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,Lipo
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1,BBBP
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,BBBP:ClinTox
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,Lipo
Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,Lipo
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],BBBP
C1=CCCCC1,ESOL:FreeSolv
Cc1ccccc1,BBBP:ESOL:FreeSolv
CCC(c1nc2ccsc2c(=O)n1Cc1ccc(OC)cc1)N(CCCN)C(=O)c1ccc(C)cc1,Lipo
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,Lipo
CCOC(=O)c1cc2ccc(O)cc2oc1=O,Lipo
C#CCN(C)C(C)Cc1ccccc1,Lipo
NC(=O)OCCCc1ccccc1,BBBP
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(C[C@H](O)C(F)(F)F)c3)[C@@H]2O)c1,BACE
CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(C2CCCC2)c1,BACE
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,ESOL
Cc1cc2n[nH]c(=O)n2c2cc(-c3ccco3)ccc12,Lipo
Nc1ccc(C(=O)NCC(=O)[O-])cc1,ClinTox
CC(C)C[C@H](N)c1nnc(S(=O)(=O)Cc2ccc(F)cc2)o1,Lipo
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCCC=C(F)F)c2)N=C1N,BACE
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CC4CC3CO4)c2)CC1,BACE
Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,BBBP
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CC3CCCCC3)c2)N=C1N,BACE
COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N(C)S(C)(=O)=O)c2)c1,BACE
CC(=O)Nc1ccc(OC(=O)[C@@H]2CCC(=O)N2)cc1,BBBP
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,BBBP
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,Lipo
OC(c1ccccc1)(c1ccccc1)C1CCCCN1,BBBP
CC(C[N+](C)(C)C)OC(N)=O,ClinTox
Cc1cc(COc2cnc(N3CCN(C(=O)OC(C)(C)C)CC3)nc2)ccn1,Lipo
NC(=O)c1cnccn1,BBBP:ClinTox:ESOL
CCCCCC(=O)OCC,ESOL:FreeSolv
ClCCCCCl,FreeSolv
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,BBBP
O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,Lipo
CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,BACE
N#Cc1cnn(-c2ccccc2)c1NC(=O)CN1CCN(c2ccccc2)CC1,Lipo
COc1ccc(N(C(=O)c2ccccc2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,Lipo
Cc1ccc(-c2ccc(S(=O)(=O)N3CCC[C@H]3C(=O)N3CC[C@@H](N)C3)cc2F)o1,Lipo
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,BBBP
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,ESOL
CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,Lipo
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,ESOL
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,ClinTox:Lipo
COc1c(Cl)ccc(Cl)c1C(=O)O,FreeSolv
CN1Cc2ccccc2C(c2ccc(Cl)cc2)C1,Lipo
CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c1,BACE
Cc1cc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(-c2ccccn2)nc1C,Lipo
COc1cc(OC2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,Lipo
COc1ccc(Cl)c(Nc2ncnc3cc(OC)cc(OC4CCN(C)CC4)c23)c1,Lipo
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1ccc2ncccc2c1,Lipo
O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,Lipo
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,BACE
CCCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,BACE
O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,Lipo
CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,Lipo
CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,BBBP
CN1CC(N)=[NH+][C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,BACE
COc1cc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)ccn1,BACE
Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,Lipo
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,Lipo
CC(=O)N1CCN(c2nc(C#N)nc(NCC(C)C)c2N)CC1,Lipo
Nc1cc(Cl)c(NC2=[NH+]CCN2)c(Cl)c1,ClinTox
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,Lipo
[O-][S+2]1([O-])CCCC1,FreeSolv
CO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)C[NH2+]Cc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,BACE
COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,Lipo
C[C@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,Lipo
CC(=O)NCc1ccc(CN2CCN(c3ccccc3)CC2)cc1,Lipo
CNC1CCN2c3ccccc3CCc3cccc1c32,BBBP
CC(C)Oc1cc(C[N@H+]2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,BACE
Cc1cc2cc(c1)C(=O)N[C@H](c1ccccc1)C/C=C/COCC(C(O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O,BACE
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CC[NH+](C)CC1,ClinTox
C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,Lipo
CCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,Lipo
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,BBBP
[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-],ClinTox
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,ClinTox
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,ESOL
COC(CNC(N)=O)C[Hg]Cl,ClinTox
COc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,Lipo
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2C[NH2+]CC[NH2+]2)c1,BACE
Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1,ClinTox
CCCC(=O)OC,ESOL:FreeSolv
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)[O-],ClinTox
CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBBP
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,Lipo
Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,Lipo
CCCC(=O)Nc1cccc([C@@]2(C3CCCCC3)N=C(N)N(C)C2=O)c1,BACE
CN1CCC[C@H]1c1ccccn1,Lipo
COc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(F)cc12,Lipo
CC(Cc1ccccc1)n1cc([N-]C(=O)Nc2ccccc2)[o+]n1,BBBP
Cc1ccc(-c2ccc(N)nn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,Lipo
CN(C)CC/C=C1/c2ccccc2COc2ccccc21.[Cl-].[H+],BBBP
COCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,Lipo
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,Lipo
O=C1NC(CCCl)Oc2ccccc21,BBBP
c1ccc2c(c1)-c1cccc3cccc-2c13,ESOL
Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,ClinTox
O=[N+]([O-])c1ccc2[nH]ncc2c1,Lipo
O=P1(N(CCCl)CCCl)NCCCO1,ClinTox
O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,Lipo
CC[C@H](NC(=O)c1c(N)c(-c2ccccc2)nc2ccccc12)c1ccccc1,Lipo
O=C1O[Bi](O)Oc2ccccc21,ClinTox
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,BBBP
CCC,ESOL:FreeSolv
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,BBBP:ClinTox
CBr,ESOL:FreeSolv
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1.[Cl-].[H+],BBBP
CCCC(C)O,ESOL
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,Lipo
CC1=C(C(=O)NOCc2ccccc2)[C@H](C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)=C(C)N1S(C)(=O)=O,BACE
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,BBBP
CS(=O)(=O)N(c1ccccc1)c1cncc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,BACE
CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](OC4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1CC(O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4CC(C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,BBBP
CC(C)CNC(=O)C([NH2+]CC(Cc1ccccc1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(C)O,BACE
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,ESOL
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,BBBP
O=C([O-])CCNC(=O)c1ccc(N/N=C2/C=CC(=O)C(C(=O)[O-])=C2)cc1,ClinTox
COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1,ClinTox
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC4COC4)c3)C2O)c1,BACE
CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F,Lipo
COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cc(CC(C)(C)C)on3)C2O)cc(F)c1N)C(F)(F)F,BACE
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,Lipo
O=S(=O)([O-])CCS.[Na+],BBBP
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,BBBP
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,BBBP:Lipo
CCCCC(=O)OC,ESOL:FreeSolv
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,Lipo
C#Cc1ccc(F)c(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,BACE
COc1ccc(N)cc1,FreeSolv
Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,Lipo
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Lipo
O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,BBBP
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,BBBP:Lipo
CCCCCCSc1nsnc1C1=CCCN(C)C1,BBBP
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,Lipo
NC(=O)c1ccc(Oc2cccc3cccnc23)c([N+](=O)[O-])c1,Lipo
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,BBBP
CC(OC(=O)NCC1(CC(=O)[O-])CCCCC1)OC(=O)C(C)C,ClinTox
CN(C)[C@@H]1C(=O)/C(=C(/N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.[Cl-].[H+],BBBP
Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,Lipo
c1cncnc1,ESOL
CCOCCOCC,ESOL:FreeSolv
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,ClinTox
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,BBBP
O=C1C(=O)c2cccc([N+](=O)[O-])c2-c2ccccc21,Lipo
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,BBBP
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,BBBP
CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,Lipo
Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,Lipo
CN1CCN(C(=O)c2cc(-c3ccccc3)sc2NC(N)=O)CC1,Lipo
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,BBBP:ClinTox
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,ClinTox
N#Cc1c(N)nc2c(c1N)CC(COc1ccccc1)O2,Lipo
CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,Lipo
COc1ccc(-c2c(C)c3ccc(OC)cc3oc2=O)cc1,Lipo
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1,Lipo
CN1C[C@@H]2Cc3ccc(Cl)cc3[C@@H](c3ccccc3)[C@@H]2C1,BBBP
Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,Lipo
CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C)n1,BACE
CC(C)n1cc2c3c(cccc31)C1C[C@@H](C(=O)NC3CCCCC3)CN(C)C1C2,BBBP
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,BBBP
COc1ccc(-c2cccc3c(N)c4c(nc23)CN(C2CCC2)C4=O)c(C)n1,Lipo
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1Cc1cc(F)cc(F)c1,BACE
NC(=O)Nc1cc(-c2cccc(O)c2)sc1C(N)=O,Lipo
Oc1ccccn1,ESOL
C1=C/C(=C2\N=c3cnc4c(c3=N2)COCC4)NO1,ClinTox
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)CC1,Lipo
CCOC(=O)C1(c2ccccc2)CCN(C)CC1.[Cl-].[H+],BBBP
Clc1cccc(I)c1,ESOL
CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,BBBP
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C(C)(C)c1cccc(C(C)(C)C)c1,BACE
COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(OC(F)(F)F)c3)C2O)cc(F)c1N)C(F)(F)F,BACE
Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,Lipo
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,Lipo
COC(=O)Nc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,Lipo
O=C(C1C[NH2+]CC1c1ccccc1Br)N1CCCCC1c1ccccc1,BACE
CC(=O)CO[N+](=O)[O-],FreeSolv
CC(C#Cc1ccccc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,Lipo
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2cccc(C(=O)O)c2)c1=O)C(=O)C(F)(F)F,Lipo
CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2[C@H](N(C)C)C[C@]2(C)[C@@H](C(C)=O)CC[C@@H]32)C[C@@H]1O,BBBP
CC(=O)NC(Cc1ccc(C(F)(F)F)c(F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,BACE
C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,Lipo
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBBP
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,Lipo
CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-],BACE
CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCCO3)N=C1N,BACE
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC(=O)CC1,BACE
CNC(=O)ON=C(SC)C(=O)N(C)C,ESOL
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,ClinTox
COC[C@H]1CCCN1C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2cccnc21,BACE
CCc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1NC(C)=O,BACE
Cc1onc(C(N)=O)c1C(=O)Nc1nccs1,Lipo
[NH3+][C@@H]1CONC1=O,ClinTox
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,BACE
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,ClinTox
COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO,Lipo
CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBBP
C[C@H]([C@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,Lipo
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,ESOL
COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,ESOL
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,Lipo
CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,Lipo
COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,Lipo
Cl/C=C\Cl,ESOL:FreeSolv
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,ClinTox
CCCc1c(OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O,Lipo
CN1CCN(C)CC1,FreeSolv
CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,Lipo
Clc1ccc2nsnc2c1NC1=[NH+]CCN1,ClinTox
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(C#CCCCF)c2)N=C1N,BACE
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,ESOL
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,ClinTox:Lipo
O=C1CCOc2nc(CCc3ccccc3)ccc21,Lipo
O=C(c1csc2c1CCCC2)N1CCCCC1,Lipo
O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C(F)(F)F)cc1,Lipo
CNC(=O)Oc1ccccc1C(C)C,ESOL
CN1C(=O)CC(C)(C2CC2c2cccc(CCc3ccccc3)c2)N=C1N,BACE
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,BBBP
O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,BBBP
N[C@@H](Cc1ccc(F)cc1)C(=O)O,Lipo
CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,BBBP
Nc1cc[nH+]cc1,ClinTox
NC(N)=N/N=C/c1c(Cl)cccc1Cl,BBBP
COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,Lipo
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,BBBP:ClinTox
CC(C)Oc1cc(OCCCN2CCCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,Lipo
N#Cc1cccnc1,FreeSolv
C[C@@](N)(Cc1ccccc1)c1ccccc1,Lipo
CC(=O)OC1CC[C@@]2(C)C([C@@H]1Br)[C@H](Br)C[C@H]1[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]12,BBBP
CS(=O)(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1,Lipo
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,Lipo
CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccncc2)cc1)C(F)(F)F,Lipo
COc1ccc(/C=C2/CCc3ccccc3C2=O)cc1CN1CCOCC1,Lipo
CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,BBBP
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,ClinTox
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,BBBP:ClinTox
CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1.[Cl-].[H+],BBBP
CCc1c(C)nc2sc(C(N)=O)c(N)c2c1C,Lipo
COCC(=O)NC(Cc1cccc(-c2cscn2)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,BACE
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,Lipo
CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,Lipo
N#CCCl,ESOL
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,ClinTox
O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,BBBP
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCC2(CC2)C(N)=N1,BACE
