,SMILES,tasks,BRICS
9599,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1,Lipo,"{'[5*]N[5*]', '[16*]c1ccc([16*])cc1', '[1*]C(C)=O', '[14*]c1ncc2cc([16*])c(C)cc2n1', '[4*][C@@H]([8*])C', '[16*]c1ccncc1'}"
9600,Cc1[nH]c(C(=O)NC2CCN(c3nc(C(=O)O)cs3)CC2)c(Cl)c1Cl,Lipo,"{'[5*]N[5*]', '[5*]N1CCC([15*])CC1', '[14*]c1csc([14*])n1', '[1*]C([6*])=O', '[14*]c1[nH]c(C)c(Cl)c1Cl', '[6*]C(=O)O'}"
9601,CSc1nc(N(C)C)nc(N(C)C)n1,ESOL,"{'[5*]N(C)C', '[14*]c1nc([14*])nc([14*])n1', '[11*]SC'}"
9602,O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21.[Cl-],BBBP,"{'[4*]CCCCCCC(=O)O', '[5*][NH2+]C1c2ccccc2CCc2ccccc21'}"
9603,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,BBBP,{'CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21'}
9604,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,Lipo,"{'[13*][C@@H]1CCCN1', '[14*]c1nc2c(oc3ccc(Cl)cc32)c(=O)[nH]1'}"
9605,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSC(F)(F)F)[C@H]2SC1.[Na+],BBBP,"{'[5*]N[5*]', '[1*]C(=O)C[4*]', '[11*]S[11*]', '[11*]SC(F)(F)F', '[4*]CC1=C(C(=O)[O-])N2C(=O)[C@@H]([15*])[C@H]2SC1', '[14*]c1nnnn1C'}"
9606,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,Lipo,"{'[5*]N[5*]', '[14*]c1ncnc2cc([16*])c([16*])cc12', '[16*]c1cccc(C)c1', '[4*]C[8*]', '[3*]OC'}"
9607,C=CCCC,ESOL:FreeSolv,{'C=CCCC'}
9608,O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1,ESOL,{'O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1'}
9609,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,Lipo,"{'[16*]c1ccc(F)cc1', '[7*]C[8*]', '[7*]C[C@@H](O)C[C@@H](O)CC(=O)O', '[14*]c1nc2ccccc2c([16*])c1[16*]', '[15*]C1CC1'}"
9610,CC(=O)N(CC(C)C(=O)[O-])c1c(I)cc(I)c(N)c1I,ClinTox,"{'[16*]c1c(I)cc(I)c(N)c1I', '[5*]N([5*])[5*]', '[1*]C(C)=O', '[4*]CC(C)C(=O)[O-]'}"
9611,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,BBBP,"{'[5*]N(C=O)C([7*])C', '[16*]c1cnc(C)nc1N', '[4*]C[8*]', '[4*]CC', '[1*]C(=O)SC([7*])CC[4*]', '[1*]C([1*])=O', '[3*]O[3*]'}"
9612,C[C@@H](NC(=O)C1CCNCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo,"{'[5*]N[5*]', '[1*]C([6*])=O', '[16*]c1ccc([16*])cc1', '[14*]c1ncc2cc([16*])ccc2n1', '[4*][C@@H]([8*])C', '[16*]c1ccncc1', '[15*]C1CCNCC1'}"
9613,O=C(Cc1ccccn1)c1ccc(Cl)cc1,Lipo,"{'[14*]c1ccccn1', '[6*]C(=O)C[8*]', '[16*]c1ccc(Cl)cc1'}"
9614,CCn1c(=O)[nH]c2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(OC)c3)cc21,BACE,"{'[5*]N[5*]', '[16*]c1cccc([16*])c1', '[3*]OC', '[5*][NH2+][5*]', '[4*]C[8*]', '[8*]CC', '[10*]N1CCCC1=O', '[9*]n1c(=O)[nH]c2c([16*])cc([16*])cc21', '[1*]C([6*])=O', '[4*]CC(O)C([4*])C[8*]', '[16*]c1ccccc1'}"
9615,Cc1cnc(Oc2ccc(-n3ccnc3)cc2)nc1Oc1ccc2c(c1)OCO2,Lipo,"{'[9*]n1ccnc1', '[16*]c1ccc([16*])cc1', '[14*]c1ncc(C)c([14*])n1', '[3*]O[3*]', '[16*]c1ccc2c(c1)OCO2'}"
9616,O=C(C1C[NH2+]CC12CCCc1nc(Cl)ccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,BACE,"{'[16*]c1ccccc1', '[15*]C1CCCCC1', '[1*]C([6*])=O', '[5*]N1CCC([15*])CC1[13*]', '[15*]C1C[NH2+]CC12CCCc1nc(Cl)ccc12'}"
9617,O=[99Tc](=O)(=O)[O-],ClinTox,{'O=[99Tc](=O)(=O)[O-]'}
9618,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,ESOL,"{'[16*]c1cc(Cl)ccc1Cl', '[16*]c1ccc(Cl)cc1Cl'}"
9619,COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,Lipo,"{'[5*]N[5*]', '[5*]N1CCC([15*])CC1', '[14*]c1ccc2c(n1)NC(=O)CO2', '[3*]OC', '[4*]C[8*]', '[9*]n1c(=O)nnc2ccc([16*])cc21', '[4*]CC[8*]'}"
9620,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OCC(C)C)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(N)=O,ClinTox,"{'[5*]N[5*]', '[16*]c1c[nH]c2ccccc12', '[1*]C(=O)[C@@H]([4*])CC(=O)[O-]', '[1*]C(=O)[C@@H]([4*])C[8*]', '[4*]CC(C)C', '[3*]O[3*]', '[4*][C@@H](C[8*])C(N)=O', '[11*]SC', '[1*]C(=O)CC[4*]', '[1*]C([1*])=O', '[1*]C(=O)[C@@H]([4*])CC[4*]', '[16*]c1ccccc1'}"
9621,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1,Lipo,"{'[5*]N[5*]', '[12*]S(=O)(=O)c1ccc(C)cc1', '[1*]C([6*])=O', '[9*]n1nc(C)c([16*])c1[14*]', '[4*][C@@H](C)C(C)(C)C', '[15*]C1CCOCC1'}"
9622,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,ClinTox,"{'[16*]c1cccc([16*])c1', '[4*]C[8*]', '[11*]S[11*]', '[14*]c1ccc2ccc(Cl)cc2n1', '[8*]C(C)(C)O', '[16*]c1ccccc1[16*]', '[7*]C[8*]', '[8*]CC(=O)[O-]', '[4*][C@@H]([8*])CC[8*]', '[15*]C1([15*])CC1'}"
9623,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,BACE,"{'[4*]CCC', '[14*]c1cccc(N)n1', '[16*]c1ccccc1Cl', '[16*]c1ccc([16*])cc1', '[8*]C[8*]', '[9*]n1c([14*])ccc1[14*]', '[3*]O[3*]'}"
9624,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],BBBP,"{'[5*]N[5*]', '[1*]C(=O)[C@@H]([8*])C(=O)[O-]', '[6*]C(=O)[O-]', '[13*][C@@H]1N2C(=O)[C@@H]([15*])[C@H]2SC1(C)C', '[16*]c1ccsc1'}"
9625,C[C@H](Nc1ccc2ncn(-c3cc(C4CC4)[nH]n3)c2n1)c1ncc(F)cn1,Lipo,"{'[5*]N[5*]', '[9*]n1cnc2ccc([14*])nc21', '[4*][C@H]([8*])C', '[14*]c1ncc(F)cn1', '[15*]C1CC1', '[14*]c1cc([14*])[nH]n1'}"
9626,CCCC1(C)COB(c2ccc(C)cc2)OC1,BBBP,"{'[8*]CCC', '[15*]C1(C)COB(c2ccc(C)cc2)OC1'}"
9627,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,BBBP:ClinTox,"{'[6*]C(=O)CO', '[15*][C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C'}"
9628,Sc1ccccc1,ESOL:FreeSolv,{'Sc1ccccc1'}
9629,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(F)ccc12)c1ccccc1,Lipo,"{'[5*]N[5*]', '[14*]c1nc2cc(F)ccc2c([16*])c1[S+](C)[O-]', '[1*]C([6*])=O', '[4*][C@H]([8*])CC', '[16*]c1ccccc1'}"
9630,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,BBBP,"{'[5*]N(C)C', '[9*]n1cnc2c1c(=O)n(C)c(=O)n2C', '[4*]CC[8*]'}"
9631,C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1,Lipo,"{'[7*]C[8*]', '[14*]c1nc2sccn2c1[14*]', '[14*]c1ccncn1', '[16*]c1ccccc1'}"
9632,c1ccc2nc3ccccc3cc2c1,ESOL,{'c1ccc2nc3ccccc3cc2c1'}
9633,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)cnc12,Lipo,"{'[5*]N[5*]', '[4*]C[8*]', '[11*]S[11*]', '[14*]c1nc([14*])c2ncc(=O)[nH]c2n1', '[16*]c1cccc(F)c1F', '[4*][C@H](C)CO'}"
9634,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,Lipo,"{'[16*]c1c[nH]c2ccccc12', '[8*]C[C@@H](N)C(=O)O'}"
9635,CC[NH+](CCO)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,ClinTox,"{'[5*]N[5*]', '[4*]CCCC([4*])C', '[4*]CC', '[16*]c1cc[nH+]c2cc(Cl)ccc12', '[4*]CCO', '[5*][NH+]([5*])[5*]'}"
9636,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(OCC3CC3)c2)N=C1N,BACE,"{'[16*]c1cccc([16*])c1', '[4*]C[8*]', '[16*]c1ccc([16*])cc1', '[3*]OC(F)F', '[15*]C1CC1', '[3*]O[3*]', '[13*]C1([13*])N=C(N)N(C)C1=O'}"
9637,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,Lipo,"{'[5*]N[5*]', '[9*]n1c([14*])nc2c(c1=O)SCC2', '[1*]C(=O)C[4*]', '[11*]S[11*]', '[14*]c1cnc([14*])s1', '[16*]c1ccccc1'}"
9638,CCC1(C)OC(=O)N(C)C1=O,BBBP:ClinTox,"{'[8*]CC', '[13*]C1(C)OC(=O)N(C)C1=O'}"
9639,COc1ccc(C(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)cc1,Lipo,"{'[16*]c1ccc(F)cc1', '[5*]N1CCC([15*])CC1', '[3*]OC', '[6*]C([6*])=O', '[16*]c1ccc([16*])cc1', '[1*]C([6*])=O'}"
9640,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1OC,BACE,"{'[5*]N[5*]', '[16*]c1cccc([16*])c1', '[3*]OC', '[5*][NH2+][5*]', '[4*]C[8*]', '[16*]c1cc([16*])c([16*])c([16*])c1', '[5*]N1CCCCS1(=O)=O', '[8*]C(F)(F)F', '[4*]CC', '[1*]C([6*])=O', '[4*]CC(O)C([4*])C[8*]', '[16*]c1ccccc1'}"
9641,CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC[NH3+])NC1=O)C(C)O,ClinTox,"{'[5*]N[5*]', '[8*]CC[NH3+]', '[8*]C[8*]', '[1*]C(=O)C([4*])C(C)O', '[13*]C1NC(=O)C([15*])CCNC(=O)C([13*])NC(=O)C([13*])NC(=O)C([13*])NC(=O)C([13*])NC(=O)C([13*])NC1=O', '[8*]C(C)O', '[1*]C(=O)C([4*])CC[NH3+]', '[8*]CC(C)C', '[1*]C(=O)CCCCC(C)CC', '[16*]c1ccccc1'}"
9642,CC1CCCO1,ESOL,{'CC1CCCO1'}
9643,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,BBBP,"{'[13*]C12OCC(C)N1CC(=O)Nc1ccc(Cl)cc12', '[16*]c1ccccc1Cl'}"
9644,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,Lipo,"{'[14*]c1c([16*])c([16*])c2n1CC(C)(C)C2', '[8*]CC(=O)O', '[16*]c1ccc(Cl)cc1', '[16*]c1ccccc1'}"
9645,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,Lipo,"{'[5*]N[5*]', '[16*]c1ccc(S(=O)(=O)C2CC2)cc1', '[14*]c1ncc(F)s1', '[15*]C1CCOCC1', '[1*]C(=O)[C@@H]([8*])C[8*]'}"
9646,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,ESOL,"{'[4*]CC([8*])(C)C', '[16*]c1cccc([16*])c1', '[4*]C[8*]', '[4*]CC', '[16*]c1ccc([16*])cc1', '[3*]O[3*]', '[16*]c1ccccc1'}"
9647,Nc1ccc(S(=O)(=O)[N-]c2ccnn2-c2ccccc2)cc1,ClinTox,"{'[9*]n1nccc1[14*]', '[5*][N-][5*]', '[12*]S(=O)(=O)c1ccc(N)cc1', '[16*]c1ccccc1'}"
9648,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CC(F)F)c2)N=C1N,BACE,"{'[7*]C[8*]', '[16*]c1cccc([16*])c1', '[7*]CCC(F)F', '[16*]c1ccc([16*])cc1', '[3*]OC(F)F', '[13*]C1([13*])N=C(N)N(C)C1=O'}"
9649,CNC(=O)NC(O)C(Cl)(Cl)Cl,BBBP,"{'[1*]C([1*])=O', '[4*]C(O)C(Cl)(Cl)Cl', '[5*]NC', '[5*]N[5*]'}"
9650,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,Lipo,"{'[14*]c1ncnc2cc([16*])c([16*])cc12', '[14*]c1cc2ccccc2cn1', '[3*]OC', '[5*]N[5*]'}"
9651,CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N,Lipo,"{'[5*]N[5*]', '[4*][C@@H]([8*])C(F)(F)F', '[16*]c1ccc([16*])cc1', '[16*]c1ccc(S(C)(=O)=O)cc1', '[1*]C(=O)[C@@H]([4*])CC(C)C', '[4*]CC#N'}"
9652,CN(C)CCC=C1c2ccccc2COc2ccccc21,BBBP:Lipo,"{'[4*]CCC[7*]', '[5*]N(C)C', '[7*]C1c2ccccc2COc2ccccc21'}"
9653,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,BBBP,{'CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5'}
9654,COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,Lipo,"{'[5*]N[5*]', '[3*]OC', '[4*]C[8*]', '[5*]N1CC[C@@H]([15*])[C@H](O)C1', '[14*]c1cc2c(cn1)OCCO2', '[4*]CC[8*]', '[9*]n1c(=O)cnc2ccc([16*])cc21'}"
9655,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,BBBP,{'CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21'}
9656,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,Lipo,"{'[5*]N[5*]', '[5*]N1Cc2[nH]nc([14*])c2C1', '[8*]CC', '[16*]c1cccc([16*])c1[16*]', '[5*]N1CCN(C)CC1', '[16*]c1ccc([16*])cc1', '[1*]C([1*])=O', '[1*]C([6*])=O'}"
9657,CCCC1CCCCC(N)=N1,Lipo,"{'[8*]CCC', '[13*]C1CCCCC(N)=N1'}"
9658,OC1CCCCC1,ESOL:FreeSolv,{'OC1CCCCC1'}
9659,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,Lipo,"{'[5*]N1CCC([15*])CC1', '[4*]C[8*]', '[9*]n1cccc1', '[1*]C([6*])=O', '[16*]c1ccc2c(c1)OCO2', '[14*]c1nnc([14*])s1', '[5*]N1CCN([5*])CC1'}"
9660,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)C12,ClinTox,"{'[5*]N([5*])[5*]', '[4*]CC', '[4*]CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H]([13*])OC(=O)C12', '[8*]C(C)C'}"
9661,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,BACE,"{'[16*]c1cncc(Cl)c1', '[16*]c1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O'}"
9662,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(CCC(C)(C)C)c2)N=C1N,BACE,"{'[16*]c1cccc([16*])c1', '[8*]CCC(C)(C)C', '[16*]c1cccnc1F', '[9*]n1cc([16*])cn1', '[13*]C1([13*])N=C(N)N(C)C1=O'}"
9663,N#Cc1ccc(COC(=O)[C@H]2C[C@]3(C[NH2+]2)C(=O)Nc2ccccc23)cc1,BACE,"{'[4*]C[8*]', '[13*][C@H]1C[C@]2(C[NH2+]1)C(=O)Nc1ccccc12', '[1*]C([6*])=O', '[3*]O[3*]', '[16*]c1ccc(C#N)cc1'}"
9664,[NH3+][C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],ClinTox,"{'[4*]CCCl', '[5*]N([5*])[5*]', '[8*]C[C@H]([NH3+])C(=O)[O-]', '[16*]c1ccc([16*])cc1'}"
9665,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,BBBP,"{'[5*]N[5*]', '[16*]c1ccc(F)cc1', '[4*]CCC([4*])C', '[16*]c1cccnc1', '[1*]C([6*])=O', '[5*]N1CCN([5*])CC1'}"
9666,COCCCC/C(=N\OCC[NH3+])c1ccc(C(F)(F)F)cc1,ClinTox,"{'[4*]CC[NH3+]', '[3*]OC', '[3*]O/N=C(\\CCCC[4*])c1ccc([16*])cc1', '[8*]C(F)(F)F'}"
9667,CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3cccc(O)c3C[NH2+]2)C1=O,BACE,"{'[5*]N[5*]', '[13*]C1Cc2cccc(O)c2C[NH2+]1', '[1*]C(=O)C([8*])CC[8*]', '[4*]C1([15*])CCN([10*])C1=O', '[16*]c1cc(F)cc(F)c1', '[4*]C(C[8*])C([8*])O', '[8*]C(C)CC', '[1*]C(C)=O', '[16*]c1ccccc1'}"
9668,C1COCCO1,FreeSolv,{'C1COCCO1'}
9669,CC1CC(CN)CC(CO)C1,Lipo,"{'[8*]CO', '[8*]CN', '[15*]C1CC([15*])CC(C)C1'}"
9670,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C(C)(C)CCCC(C)C)cc13)N(C)S(=O)(=O)C2,BACE,"{'[5*]N[5*]', '[16*]c1cc2c3c(c1)c([16*])cn3CS(=O)(=O)N2C', '[8*]CC', '[5*][NH2+][5*]', '[4*]C(C)(C)CCCC(C)C', '[1*]C([6*])=O', '[4*]CC(O)C([4*])C[8*]', '[16*]c1ccccc1'}"
9671,Cn1c(N)nc(C2CC2c2cccc(Br)c2)cc1=O,BACE,"{'[14*]c1cc(=O)n(C)c(N)n1', '[15*]C1CC1[15*]', '[16*]c1cccc(Br)c1'}"
9672,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,ESOL,"{'[4*]C(C)C', '[4*]CC(Cl)=CCl', '[5*]N([5*])[5*]', '[1*]C(=O)S[11*]'}"
9673,CC(NC(=O)c1cc(-c2noc(C(C)([NH3+])Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,BACE,"{'[5*]N[5*]', '[16*]c1ccc(F)cc1', '[16*]c1cc([16*])cc([16*])c1', '[12*]S(C)(=O)=O', '[8*]CC([8*])(C)[NH3+]', '[14*]c1noc([14*])n1', '[5*]N([5*])C', '[4*]C([8*])C', '[1*]C([6*])=O', '[16*]c1ccccc1'}"
9674,COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,BBBP,"{'[13*]C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C', '[4*]C[8*]', '[3*]OC'}"
9675,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,Lipo,"{'[5*]N[5*]', '[14*]c1ccccn1', '[16*]c1ccccc1[16*]', '[4*]CC[4*]', '[16*]c1ccc([16*])cc1', '[5*]N([5*])C', '[3*]O[3*]', '[6*]C([6*])=O', '[4*][C@@H](C[8*])C(=O)O', '[16*]c1ccccc1'}"
9676,CCc1cc(CC[NH3+])ccc1O,BACE,"{'[8*]CC[NH3+]', '[16*]c1ccc(O)c([16*])c1', '[8*]CC'}"
9677,COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,Lipo,"{'[5*]N[5*]', '[6*]C(N)=O', '[3*]OC', '[4*]CC[4*]', '[1*]C(N)=O', '[16*]c1ccc([16*])cc1', '[3*]O[3*]', '[14*]c1cc([16*])c([14*])s1'}"
9678,C[C@@H](Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,BACE,"{'[16*]c1cccc([16*])c1', '[5*][NH2+][5*]', '[4*]C[8*]', '[8*]C[8*]', '[3*]O[3*]', '[15*]C1CS(=O)(=O)CC([15*])C1O', '[4*][C@H](C)C(F)(F)F', '[16*]c1cc([16*])c(N)c(F)c1', '[8*]C(C)(C)C'}"
9679,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3c(s2)CCCC3)CC1,Lipo,"{'[14*]c1nc2c(s1)CCCC2', '[5*]N1CCC([15*])CC1', '[4*]C[8*]', '[16*]c1ccc([16*])cc1', '[5*]N([5*])C', '[1*]C(=O)C[8*]', '[9*]n1cnnn1'}"
9680,CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,BACE,"{'[5*]N[5*]', '[16*]c1cccc([16*])c1', '[3*]OC', '[5*][NH2+][5*]', '[4*]C[8*]', '[5*]N([5*])C', '[4*]CCCC', '[16*]c1cc(F)cc(F)c1', '[1*]C(=O)n1cc([16*])c2ccccc21', '[1*]C([6*])=O', '[4*]CC(O)C([4*])C[8*]'}"
9681,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,BBBP,"{'[1*]C(=O)CN', '[4*]C([8*])(C)C[8*]', '[5*]N[5*]', '[16*]c1ccccc1'}"
9682,Cc1cc([C@]2(c3ccc(F)c(C#CC4CC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,BACE,"{'[16*]c1ccc(F)c(C#CC2CC2)c1', '[16*]c1ccc([16*])c(C)c1', '[13*]C1([13*])N=C(N)N(C)C1=O', '[3*]OC(F)F'}"
9683,O=C(NCC1CCCC[NH2+]1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,ClinTox,"{'[5*]N[5*]', '[13*]C1CCCC[NH2+]1', '[4*]C[8*]', '[3*]O[3*]', '[4*]CC(F)(F)F', '[1*]C([6*])=O', '[16*]c1ccc([16*])c([16*])c1'}"
9684,OC(Br)(Br)CBr,BBBP,{'OC(Br)(Br)CBr'}
9685,O=C(C1C[NH2+]CC12CCCc1cc(Br)ccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,BACE,"{'[16*]c1ccccc1', '[1*]C([6*])=O', '[15*]C1C[NH2+]CC12CCCc1cc(Br)ccc12', '[15*]C1CCCCC1', '[5*]N1CCC([15*])CC1[13*]'}"
9686,CC[C@H](C)n1c(=O)[nH]c(C)c(Br)c1=O,FreeSolv,"{'[9*]n1c(=O)[nH]c(C)c(Br)c1=O', '[8*][C@@H](C)CC'}"
9687,CC(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,BACE,"{'[16*]c1ccc2c(c1)C1(COC(N)=N1)c1cc([16*])ccc1O2', '[4*]CC(C)C', '[3*]O[3*]', '[16*]c1cncnc1'}"
9688,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,Lipo,"{'[5*]N[5*]', '[15*]C1Cc2ccccc2N(CCO)C1=O', '[1*]C([6*])=O', '[14*]c1cc2cc(Cl)sc2[nH]1'}"
9689,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,ClinTox,"{'[8*]CO', '[13*][C@@H]1O[C@H]([13*])[C@@H](O)C1(F)F', '[9*]n1ccc(N)nc1=O'}"
9690,C[C@@H](NC1=CC(=O)CNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo,"{'[5*]N[5*]', '[5*]NC1=CC(=O)CNC1', '[16*]c1ccc([16*])cc1', '[14*]c1ncc2cc([16*])ccc2n1', '[4*][C@@H]([8*])C', '[16*]c1ccncc1'}"
9691,O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCSc1ccccc1,Lipo,"{'[5*]N[5*]', '[4*]CC[4*]', '[11*]S[11*]', '[4*]CCCS([12*])(=O)=O', '[16*]c1ccc(O)c2nc(O)sc12', '[3*]O[3*]', '[4*]CC[8*]', '[16*]c1ccccc1'}"
9692,CN1CCN(CC(=O)Nc2ccc(-c3cccn4c(=O)cc(N5CCOCC5)nc34)c3sc4ccccc4c23)CC1,Lipo,"{'[5*]N[5*]', '[1*]C(=O)C[4*]', '[5*]N1CCN(C)CC1', '[16*]c1ccc([16*])c2c1sc1ccccc12', '[5*]N1CCOCC1', '[14*]c1cc(=O)n2cccc([16*])c2n1'}"
9693,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,ClinTox,"{'[8*]C[C@H](O)[C@H](O)[C@H](O)CO', '[9*]n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21'}"
9694,O=c1ccnc2cc(C#Cc3ccccc3)ccn12,Lipo,{'O=c1ccnc2cc(C#Cc3ccccc3)ccn12'}
